,Customer_ID,Customer_Name,Age,Gender,Location,Product_Category,Product_ID,Purchase_Date,Purchase_Amount,Payment_Method,Rating,Feedback_Comments,Customer_Lifetime_Value,Loyalty_Score,Discount_Applied,Return_Status,Customer_Segment,Preferred_Shopping_Channel,id_name_meerge,CID_PID_CH,CID_PID,log1p_Purchase_Amount,log1p_Customer_Lifetime_Value,log1p_Loyalty_Score,is_discount,is_return,is_online,is_instore,is_both,last_purchase,frequency,monetary,avg_purchase,avg_rating,discount_rate,return_rate,online_share,instore_share,both_share,loyalty_avg,clv_latest,clv_mean,recency_days,loyalty_score_engineered,Customer_Segment_Recomputed,_merge
954,15765,Eve,56.0,Female,Los Angeles,Books,819,2020-02-09,417.2523361916954,Credit Card,1.0,,5593.586924633327,70,No,Yes,Regular,Online,15765_Eve,15765_819_Online,819_Eve,6.036084925485991,8.629554788643082,4.2626798770413155,0,1,1,0,0,2020-02-09,1,417.2523361916954,417.2523361916954,1.0,0.0,1.0,1.0,0.0,0.0,70.0,5593.586924633327,5593.586924633327,44,21,New,both
955,11202,John,48.0,Male,Houston,Electronics,488,2020-02-09,17.58640497738251,Credit Card,2.0,Good,239.3087127822964,38,Yes,No,New,Online,11202_John,11202_488_Online,488_John,2.922430398275924,5.481924400022267,3.6635616461296463,1,0,1,0,0,2020-02-09,1,17.58640497738251,17.58640497738251,2.0,1.0,0.0,1.0,0.0,0.0,38.0,239.3087127822964,239.3087127822964,44,2,New,both
956,18135,Alice,38.0,Other,San Francisco,Books,819,2020-02-09,143.7294085589419,Cash,3.0,,907.9498131606584,26,No,Yes,New,In-Store,18135_Alice,18135_819_In-store,819_Alice,4.974865851127945,6.812289881608913,3.295836866004329,0,1,0,1,0,2020-02-09,1,143.7294085589419,143.7294085589419,3.0,0.0,1.0,0.0,1.0,0.0,26.0,907.9498131606584,907.9498131606584,44,8,New,both
957,15567,Eve,64.0,Female,New York,Home Appliances,362,2020-02-09,11.20274735748367,Cash,5.0,,106.8252175932157,89,No,No,VIP,In-Store,15567_Eve,15567_362_In-store,362_Eve,2.501661119623386,4.680511560553811,4.499809670330265,0,0,0,1,0,2020-02-09,1,11.20274735748367,11.20274735748367,5.0,0.0,0.0,0.0,1.0,0.0,89.0,106.8252175932157,106.8252175932157,44,2,New,both
958,17667,Charlie,51.0,Female,Los Angeles,Clothing,662,2020-02-09,213.6985414834257,Credit Card,2.0,Bad,3093.878206945559,53,No,No,Regular,Both,17667_Charlie,17667_662_Both,662_Charlie,5.36923491158465,8.03750383279208,3.9889840465642745,0,0,0,0,1,2020-02-09,1,213.6985414834257,213.6985414834257,2.0,0.0,0.0,0.0,0.0,1.0,53.0,3093.878206945559,3093.878206945559,44,11,New,both
959,15742,Eve,48.0,Other,Los Angeles,Clothing,164,2020-02-09,366.87460014193,Bank Transfer,5.0,Good,3218.309017411443,2,Yes,No,New,In-Store,15742_Eve,15742_164_In-store,164_Eve,5.907742119612998,8.076922024644528,1.0986122886681098,1,0,0,1,0,2020-02-09,1,366.87460014193,366.87460014193,5.0,1.0,0.0,0.0,1.0,0.0,2.0,3218.309017411443,3218.309017411443,44,19,New,both
960,15788,Charlie,69.0,Female,Houston,Books,364,2020-02-10,401.398196266168,Cash,3.0,Average,3816.660400813139,53,No,No,Regular,Online,15788_Charlie,15788_364_Online,364_Charlie,5.997442136335543,8.24739305344994,3.9889840465642745,0,0,1,0,0,2020-02-10,1,401.398196266168,401.398196266168,3.0,0.0,0.0,1.0,0.0,0.0,53.0,3816.660400813139,3816.660400813139,43,21,New,both
961,15408,John,42.0,Male,Los Angeles,Electronics,437,2020-02-10,473.1429829522332,PayPal,1.0,Average,5543.485282900147,57,No,No,Regular,Both,15408_John,15408_437_Both,437_John,6.16150892800528,8.620559070029598,4.060443010546419,0,0,0,0,1,2020-02-20,2,841.1893562900475,420.59467814502375,1.0,0.0,0.0,0.0,0.0,1.0,51.0,3442.754706431988,4493.119994666067,33,55,Regular,both
962,18669,John,29.0,Female,San Francisco,Home Appliances,400,2020-02-10,438.7387587258177,PayPal,5.0,,,3,No,No,New,In-Store,18669_John,18669_400_In-store,400_John,6.086180820416157,,1.3862943611198906,0,0,0,1,0,2020-02-10,1,438.7387587258177,438.7387587258177,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.9,0.9122222222222223,43,22,New,both
963,19446,Eve,18.0,Male,Los Angeles,Books,477,2020-02-10,134.7671646599188,PayPal,3.0,Excellent,1630.408269957019,100,Yes,No,VIP,Online,19446_Eve,19446_477_Online,477_Eve,4.910941393987771,7.397198890092946,4.61512051684126,1,0,1,0,0,2020-02-10,1,134.7671646599188,134.7671646599188,3.0,1.0,0.0,1.0,0.0,0.0,100.0,1630.408269957019,1630.408269957019,43,8,New,both
964,10922,Bob,39.0,Male,Chicago,Books,274,2020-02-10,462.8324950769825,Cash,2.0,,4748.653708768913,97,No,No,VIP,Online,10922_Bob,10922_274_Online,274_Bob,6.139523485060089,8.465826990954033,4.584967478670572,0,0,1,0,0,2020-02-10,1,462.8324950769825,462.8324950769825,2.0,0.0,0.0,1.0,0.0,0.0,97.0,4748.653708768913,4748.653708768913,43,24,New,both
965,10419,Charlie,57.0,Female,San Francisco,Clothing,251,2020-02-10,389.9047194013843,Credit Card,1.0,,3422.118626209509,48,Yes,Yes,Regular,Online,10419_Charlie,10419_251_Online,251_Charlie,5.968463845894062,8.138307293556192,3.8918202981106265,1,1,1,0,0,2020-02-10,1,389.9047194013843,389.9047194013843,1.0,1.0,1.0,1.0,0.0,0.0,48.0,3422.118626209509,3422.118626209509,43,20,New,both
966,12204,Alice,,Other,New York,Home Appliances,575,2020-02-10,291.4699566715408,Credit Card,5.0,Bad,4163.842423589837,8,Yes,No,New,Online,12204_Alice,12204_575_Online,575_Alice,5.6783619491626,8.334433720413411,2.1972245773362196,1,0,1,0,0,2020-02-10,1,291.4699566715408,291.4699566715408,5.0,1.0,0.0,1.0,0.0,0.0,8.0,4163.842423589837,4163.842423589837,43,15,New,both
967,11120,Eve,64.0,Male,New York,Electronics,365,2020-02-10,350.8637057022787,Credit Card,3.0,,3006.751475790971,15,No,Yes,New,Online,11120_Eve,11120_365_Online,365_Eve,5.863243900907499,8.008948060576293,2.772588722239781,0,1,1,0,0,2020-02-10,1,350.8637057022787,350.8637057022787,3.0,0.0,1.0,1.0,0.0,0.0,15.0,3006.751475790971,3006.751475790971,43,18,New,both
968,10950,John Jane Doe,18.0,Other,Houston,Clothing,428,2020-02-10,450.9918056705405,Cash,,Excellent,,27,No,No,New,In-Store,10950_John Jane Doe,10950_428_In-store,428_John Jane Doe,6.113664050620422,,3.332204510175204,0,0,0,1,0,2020-02-10,1,450.9918056705405,450.9918056705405,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.9,0.9122222222222223,43,23,New,both
969,12336,Eve,18.0,Female,Houston,Books,915,2020-02-10,359.0730739517316,Cash,1.0,Excellent,5309.017448108223,84,No,Yes,VIP,Online,12336_Eve,12336_915_Online,915_Eve,5.8863069940511075,8.577350400126674,4.442651256490317,0,1,1,0,0,2020-02-10,1,359.0730739517316,359.0730739517316,1.0,0.0,1.0,1.0,0.0,0.0,84.0,5309.017448108223,5309.017448108223,43,19,New,both
970,15373,Bob,59.0,Male,Chicago,Clothing,262,2020-02-10,190.5035087165197,PayPal,4.0,,2080.120689390221,55,No,No,Regular,Online,15373_Bob,15373_262_Online,262_Bob,5.254906130732326,7.6406618205746115,4.02535169073515,0,0,1,0,0,2020-02-10,1,190.5035087165197,190.5035087165197,4.0,0.0,0.0,1.0,0.0,0.0,55.0,2080.120689390221,2080.120689390221,43,10,New,both
971,12243,Bob,59.0,Female,New York,Clothing,537,2020-02-10,359.3838191216574,Cash,1.0,Excellent,3606.360490262086,1,No,No,New,In-Store,12243_Bob,12243_537_In-store,537_Bob,5.887169627727552,8.190731617762218,0.6931471805599453,0,0,0,1,0,2020-02-10,1,359.3838191216574,359.3838191216574,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3606.360490262086,3606.360490262086,43,19,New,both
972,12645,Bob,38.0,Other,New York,Toys,442,2020-02-10,29.73629974034005,PayPal,3.0,,258.0036270400148,39,Yes,No,New,Both,12645_Bob,12645_442_Both,442_Bob,3.425444358071962,5.5568420656169835,3.6888794541139363,1,0,0,0,1,2020-02-10,1,29.73629974034005,29.73629974034005,3.0,1.0,0.0,0.0,0.0,1.0,39.0,258.0036270400148,258.0036270400148,43,2,New,both
973,14612,Bob,32.0,Female,New York,Clothing,466,2020-02-10,199.3436252969848,PayPal,2.0,,1482.982943346677,13,Yes,No,New,In-Store,14612_Bob,14612_466_In-store,466_Bob,5.300034018742089,7.302484929959572,2.6390573296152584,1,0,0,1,0,2020-03-15,2,273.1389106334645,136.56945531673225,2.5,0.5,0.0,0.5,0.5,0.0,37.0,919.9816562256538,1201.4822997861654,9,28,New,both
974,11865,John,34.0,Female,New York,Clothing,564,2020-02-10,130.7741756926007,Credit Card,4.0,,,39,No,No,New,Online,11865_John,11865_564_Online,564_John,4.88108966730604,,3.6888794541139363,0,0,1,0,0,2020-02-10,1,130.7741756926007,130.7741756926007,4.0,0.0,0.0,1.0,0.0,0.0,39.0,0.9,0.9122222222222223,43,7,New,both
975,16028,John,39.0,Male,Los Angeles,Home Appliances,849,2020-02-10,91.75073486620899,Cash,3.0,Average,982.72293633302,82,Yes,No,VIP,Online,16028_John,16028_849_Online,849_John,4.529915624541968,6.891344288637069,4.418840607796598,1,0,1,0,0,2020-02-10,1,91.75073486620899,91.75073486620899,3.0,1.0,0.0,1.0,0.0,0.0,82.0,982.72293633302,982.72293633302,43,5,New,both
976,17326,Charlie,,Female,San Francisco,Clothing,298,2020-02-10,21.31188547036739,Credit Card,3.0,Average,174.695877037139,98,Yes,No,VIP,Online,17326_Charlie,17326_298_Online,298_Charlie,3.1051195172162527,5.168754528993642,4.59511985013459,1,0,1,0,0,2020-02-10,1,21.31188547036739,21.31188547036739,3.0,1.0,0.0,1.0,0.0,0.0,98.0,174.695877037139,174.695877037139,43,2,New,both
977,16371,Alice,52.0,Female,San Francisco,Electronics,599,2020-02-10,75.35680595249399,Credit Card,3.0,,717.7163488405228,31,No,No,New,In-Store,16371_Alice,16371_599_In-store,599_Alice,4.335417169178271,6.577466772011026,3.4657359027997265,0,0,0,1,0,2020-02-10,2,498.01816068257165,249.00908034128582,3.0,0.0,0.0,0.0,1.0,0.0,33.5,717.7163488405228,2216.3433375838604,43,38,Regular,both
978,16359,Eve,62.0,Female,Chicago,Books,115,2020-02-10,330.764532940557,Cash,5.0,,2976.746965991561,38,No,No,New,Online,16359_Eve,16359_115_Online,115_Eve,5.80442547915729,7.998922241867556,3.6635616461296463,0,0,1,0,0,2020-02-10,1,330.764532940557,330.764532940557,5.0,0.0,0.0,1.0,0.0,0.0,38.0,2976.746965991561,2976.746965991561,43,17,New,both
979,17863,John Jane Doe,33.0,Male,Los Angeles,Home Appliances,920,2020-02-10,403.1215200182069,Cash,5.0,Excellent,4970.719358604019,75,Yes,No,Regular,In-Store,17863_John Jane Doe,17863_920_In-store,920_John Jane Doe,6.001715624856543,8.511521006669904,4.330733340286331,1,0,0,1,0,2020-02-10,1,403.1215200182069,403.1215200182069,5.0,1.0,0.0,0.0,1.0,0.0,75.0,4970.719358604019,4970.719358604019,43,21,New,both
980,13228,John,25.0,Other,New York,Clothing,395,2020-02-10,494.2197114362173,Bank Transfer,2.0,Good,3121.728895822866,15,Yes,No,New,Online,13228_John,13228_395_Online,395_John,6.205001525578627,8.046462544620594,2.772588722239781,1,0,1,0,0,2020-02-10,1,494.2197114362173,494.2197114362173,2.0,1.0,0.0,1.0,0.0,0.0,15.0,3121.728895822866,3121.728895822866,43,25,New,both
981,13719,Eve,64.0,Other,New York,Electronics,967,2020-02-10,179.7181165231622,PayPal,3.0,,1680.275057194365,11,No,No,New,Online,13719_Eve,13719_967_Online,967_Eve,5.196938450033516,7.427307747146516,2.4849066497880004,0,0,1,0,0,2020-03-15,3,626.0111721312221,208.67039071040736,3.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,35.0,1514.336728677183,1666.2789027389229,9,58,Regular,both
982,12371,John,34.0,Female,Houston,Books,610,2020-02-10,303.6958189079398,Bank Transfer,5.0,,4534.455253961768,26,No,No,New,Online,12371_John,12371_610_Online,610_John,5.719313963901913,8.419680744271963,3.295836866004329,0,0,1,0,0,2020-02-10,1,303.6958189079398,303.6958189079398,5.0,0.0,0.0,1.0,0.0,0.0,26.0,4534.455253961768,4534.455253961768,43,16,New,both
983,12891,Charlie,34.0,Male,Houston,Home Appliances,887,2020-02-10,469.2010337394098,PayPal,5.0,Average,3687.427838886012,19,No,No,New,Online,12891_Charlie,12891_887_Online,887_Charlie,6.153160334613569,8.212955586322765,2.995732273553991,0,0,1,0,0,2020-02-10,1,469.2010337394098,469.2010337394098,5.0,0.0,0.0,1.0,0.0,0.0,19.0,3687.427838886012,3687.427838886012,43,24,New,both
984,13756,Alice,43.0,Female,Chicago,Electronics,338,2020-02-11,91.85047285569479,PayPal,5.0,,1069.770007262299,79,Yes,No,Regular,Online,13756_Alice,13756_338_Online,338_Alice,4.53099038046959,6.976133301599735,4.382026634673881,1,0,1,0,0,2020-02-11,1,91.85047285569479,91.85047285569479,5.0,1.0,0.0,1.0,0.0,0.0,79.0,1069.770007262299,1069.770007262299,42,5,New,both
985,14225,Charlie,30.0,Other,New York,Clothing,680,2020-02-11,361.6463373079439,PayPal,2.0,,2431.366683135024,45,No,No,Regular,In-Store,14225_Charlie,14225_680_In-store,680_Charlie,5.893428081959559,7.796620006036141,3.828641396489095,0,0,0,1,0,2020-02-19,2,445.0945420187414,222.5472710093707,2.0,0.0,0.0,0.0,1.0,0.0,31.5,1170.481064853922,1800.9238739944728,34,36,Regular,both
986,10094,Bob,34.0,Male,Chicago,Toys,400,2020-02-11,379.93957924309,Credit Card,2.0,,4262.881299344659,3,No,No,New,In-Store,10094_Bob,10094_400_In-store,400_Bob,5.942640777887018,8.35793512759344,1.3862943611198906,0,0,0,1,0,2020-02-11,1,379.93957924309,379.93957924309,2.0,0.0,0.0,0.0,1.0,0.0,3.0,4262.881299344659,4262.881299344659,42,20,New,both
987,12674,Bob,55.0,Other,Los Angeles,Toys,105,2020-02-11,53.5980125759758,Credit Card,3.0,,278.6218508542452,36,No,No,New,In-Store,12674_Bob,12674_105_In-store,105_Bob,3.999997482380971,5.633438157714673,3.6109179126442243,0,0,0,1,0,2020-02-11,1,53.5980125759758,53.5980125759758,3.0,0.0,0.0,0.0,1.0,0.0,36.0,278.6218508542452,278.6218508542452,42,4,New,both
988,16898,Bob,34.0,Other,San Francisco,Home Appliances,319,2020-02-11,432.0121987397019,Cash,4.0,Bad,5652.761825558264,59,No,No,Regular,In-Store,16898_Bob,16898_319_In-store,319_Bob,6.070765900214661,8.640076412420777,4.0943445622221,0,0,0,1,0,2020-02-11,1,432.0121987397019,432.0121987397019,4.0,0.0,0.0,0.0,1.0,0.0,59.0,5652.761825558264,5652.761825558264,42,22,New,both
989,10793,Charlie,65.0,Male,New York,Electronics,865,2020-02-11,199.7726751009117,PayPal,3.0,Average,,9,No,No,New,Both,10793_Charlie,10793_865_Both,865_Charlie,5.302173298383084,,2.302585092994046,0,0,0,0,1,2020-02-11,1,199.7726751009117,199.7726751009117,3.0,0.0,0.0,0.0,0.0,1.0,9.0,0.9,0.9122222222222223,42,11,New,both
990,12116,Eve,31.0,Male,Los Angeles,Books,552,2020-02-11,26.36747322294288,PayPal,5.0,,378.5477036996864,32,No,No,New,In-Store,12116_Eve,12116_552_In-store,552_Eve,3.3093551995706973,5.938980290384369,3.4965075614664802,0,0,0,1,0,2020-02-11,1,26.36747322294288,26.36747322294288,5.0,0.0,0.0,0.0,1.0,0.0,32.0,378.5477036996864,378.5477036996864,42,2,New,both
991,15779,Alice,62.0,Female,New York,Electronics,532,2020-02-11,54.63136329122523,PayPal,5.0,Bad,464.3594075996093,96,No,No,VIP,Online,15779_Alice,15779_532_Online,532_Alice,4.018747130190398,6.142810026607904,4.574710978503383,0,0,1,0,0,2020-02-11,1,54.63136329122523,54.63136329122523,5.0,0.0,0.0,1.0,0.0,0.0,96.0,464.3594075996093,464.3594075996093,42,4,New,both
992,16166,Bob,23.0,Female,Houston,Toys,906,2020-02-11,34.07217800700764,Credit Card,1.0,Good,259.4517453018132,72,No,No,Regular,Both,16166_Bob,16166_906_Both,906_Bob,3.5574081667862,5.56241760526997,4.290459441148391,0,0,0,0,1,2020-02-11,1,34.07217800700764,34.07217800700764,1.0,0.0,0.0,0.0,0.0,1.0,72.0,259.4517453018132,259.4517453018132,42,3,New,both
993,10814,Bob,52.0,Other,Chicago,Home Appliances,969,2020-02-11,174.0243305816875,Cash,3.0,,2207.510673528401,38,No,No,New,Online,10814_Bob,10814_969_Online,969_Bob,5.164924996154833,7.700073663956033,3.6635616461296463,0,0,1,0,0,2020-02-11,1,174.0243305816875,174.0243305816875,3.0,0.0,0.0,1.0,0.0,0.0,38.0,2207.510673528401,2207.510673528401,42,9,New,both
994,10345,Bob,63.0,Male,Houston,Clothing,485,2020-02-11,259.5516054331638,Credit Card,5.0,,2931.831531089168,8,No,No,New,Online,10345_Bob,10345_485_Online,485_Bob,5.562800943044794,7.983723628217352,2.1972245773362196,0,0,1,0,0,2020-02-11,1,259.5516054331638,259.5516054331638,5.0,0.0,0.0,1.0,0.0,0.0,8.0,2931.831531089168,2931.831531089168,42,14,New,both
995,18554,Alice,31.0,Male,San Francisco,Electronics,718,2020-02-11,270.8503866977681,Bank Transfer,5.0,Excellent,3106.03294828142,86,No,No,VIP,Online,18554_Alice,18554_718_Online,718_Alice,5.605251866058338,8.04142351386898,4.465908118654584,0,0,1,0,0,2020-02-11,1,270.8503866977681,270.8503866977681,5.0,0.0,0.0,1.0,0.0,0.0,86.0,3106.03294828142,3106.03294828142,42,14,New,both
996,12443,Bob,64.0,Female,Houston,Toys,394,2020-02-11,141.1567122870269,Bank Transfer,4.0,Good,858.499914087767,1,Yes,No,New,Online,12443_Bob,12443_394_Online,394_Bob,4.956930056729127,6.75635072486684,0.6931471805599453,1,0,1,0,0,2020-02-11,1,141.1567122870269,141.1567122870269,4.0,1.0,0.0,1.0,0.0,0.0,1.0,858.499914087767,858.499914087767,42,8,New,both
997,17783,Alice,25.0,Other,New York,Books,217,2020-02-11,302.701157479148,Bank Transfer,1.0,,,99,Yes,No,VIP,Online,17783_Alice,17783_217_Online,217_Alice,5.716044183302747,,4.605170185988092,1,0,1,0,0,2020-02-11,1,302.701157479148,302.701157479148,1.0,1.0,0.0,1.0,0.0,0.0,99.0,0.9,0.9122222222222223,42,16,New,both
998,10984,Bob,,Other,Houston,Home Appliances,504,2020-02-11,190.4487670372375,Cash,3.0,,1465.375394854377,26,No,No,New,Both,10984_Bob,10984_504_Both,504_Bob,5.254620237773224,7.29054891709829,3.295836866004329,0,0,0,0,1,2020-03-05,2,469.06861570539184,234.53430785269592,2.0,0.0,0.0,0.5,0.0,0.5,44.0,1465.375394854377,1465.375394854377,19,37,Regular,both
999,17790,Charlie,44.0,Female,New York,Clothing,779,2020-02-11,32.31957642302272,Bank Transfer,2.0,,211.0200053397778,55,Yes,No,Regular,Both,17790_Charlie,17790_779_Both,779_Charlie,3.506145104823563,5.356680635030206,4.02535169073515,1,0,0,0,1,2020-02-11,1,32.31957642302272,32.31957642302272,2.0,1.0,0.0,0.0,0.0,1.0,55.0,211.0200053397778,211.0200053397778,42,3,New,both
1000,19831,Charlie,30.0,Male,San Francisco,Electronics,862,2020-02-11,157.1112846552793,Cash,3.0,,983.4502440275872,63,Yes,No,Regular,Online,19831_Charlie,19831_862_Online,862_Charlie,5.063299118361965,6.892083357469965,4.1588830833596715,1,0,1,0,0,2020-02-11,1,157.1112846552793,157.1112846552793,3.0,1.0,0.0,1.0,0.0,0.0,63.0,983.4502440275872,983.4502440275872,42,9,New,both
1001,10827,Alice,66.0,Female,Houston,Books,693,2020-02-11,270.2436170466362,Credit Card,3.0,,2670.674181935527,49,Yes,No,Regular,Online,10827_Alice,10827_693_Online,693_Alice,5.6030173729524915,7.890460589323125,3.912023005428146,1,0,1,0,0,2020-02-11,1,270.2436170466362,270.2436170466362,3.0,1.0,0.0,1.0,0.0,0.0,49.0,2670.674181935527,2670.674181935527,42,14,New,both
1002,13531,Charlie,48.0,Female,Chicago,Clothing,665,2020-02-11,210.0286930682337,Credit Card,4.0,Excellent,1968.015072215898,25,No,No,New,In-Store,13531_Charlie,13531_665_In-store,665_Charlie,5.351994110336167,7.5852887333665056,3.258096538021482,0,0,0,1,0,2020-02-11,1,210.0286930682337,210.0286930682337,4.0,0.0,0.0,0.0,1.0,0.0,25.0,1968.015072215898,1968.015072215898,42,11,New,both
1003,17147,Alice,52.0,Female,Chicago,Toys,851,2020-02-11,144.182834358637,Cash,3.0,Good,1453.463911421766,63,No,No,Regular,In-Store,17147_Alice,17147_851_In-store,851_Alice,4.9779938747315375,7.282392665954541,4.1588830833596715,0,0,0,1,0,2020-02-11,1,144.182834358637,144.182834358637,3.0,0.0,0.0,0.0,1.0,0.0,63.0,1453.463911421766,1453.463911421766,42,8,New,both
1004,14451,Charlie,23.0,Female,Chicago,Toys,977,2020-02-11,74.34839238451553,Credit Card,4.0,Average,560.4886563345535,50,No,No,Regular,In-Store,14451_Charlie,14451_977_In-store,977_Charlie,4.32212258953655,6.330591571542643,3.9318256327243257,0,0,0,1,0,2020-02-11,1,74.34839238451553,74.34839238451553,4.0,0.0,0.0,0.0,1.0,0.0,50.0,560.4886563345535,560.4886563345535,42,5,New,both
1005,13876,Charlie,22.0,Male,Houston,Books,111,2020-02-11,411.3906050471526,Credit Card,,,3642.491169246742,98,Yes,No,VIP,Online,13876_Charlie,13876_111_Online,111_Charlie,6.021970970717336,8.200697613406767,4.59511985013459,1,0,1,0,0,2020-02-11,1,411.3906050471526,411.3906050471526,0.0,1.0,0.0,1.0,0.0,0.0,98.0,3642.491169246742,3642.491169246742,42,21,New,both
1006,15959,Alice,39.0,Female,Houston,Toys,308,2020-02-11,498.111168640854,Cash,5.0,,3005.922817895611,85,No,No,VIP,Both,15959_Alice,15959_308_Both,308_Alice,6.212828853786508,8.008672515181765,4.454347296253507,0,0,0,0,1,2020-02-11,1,498.111168640854,498.111168640854,5.0,0.0,0.0,0.0,0.0,1.0,85.0,3005.922817895611,3005.922817895611,42,25,New,both
1007,10126,Eve,,Male,Houston,Home Appliances,264,2020-02-11,171.4756454267022,Bank Transfer,2.0,Excellent,996.1590558835421,71,Yes,No,Regular,Online,10126_Eve,10126_264_Online,264_Eve,5.150256040571581,6.904910291724568,4.276666119016055,1,0,1,0,0,2020-02-11,1,171.4756454267022,171.4756454267022,2.0,1.0,0.0,1.0,0.0,0.0,71.0,996.1590558835421,996.1590558835421,42,9,New,both
1008,13177,Charlie,,Female,New York,Books,977,2020-02-12,196.9943116465359,Cash,4.0,Bad,2180.881664758455,44,No,No,Regular,Online,13177_Charlie,13177_977_Online,977_Charlie,5.288238301223949,7.687942932456047,3.8066624897703196,0,0,1,0,0,2020-02-12,2,196.9943116465359,98.49715582326795,3.0,0.0,0.5,1.0,0.0,0.0,57.5,2180.881664758455,2180.881664758455,41,24,New,both
1009,18795,Bob,42.0,Other,San Francisco,Toys,393,2020-02-12,312.838387091709,PayPal,1.0,,1636.958151167198,25,No,Yes,New,Both,18795_Bob,18795_393_Both,393_Bob,5.748878162618747,7.401205715348666,3.258096538021482,0,1,0,0,1,2020-02-12,1,312.838387091709,312.838387091709,1.0,0.0,1.0,0.0,0.0,1.0,25.0,1636.958151167198,1636.958151167198,41,16,New,both
1010,16024,Eve,51.0,Male,Chicago,Electronics,618,2020-02-12,147.6328038031239,Credit Card,1.0,Average,,44,Yes,No,Regular,Online,16024_Eve,16024_618_Online,618_Eve,5.001478860297777,,3.8066624897703196,1,0,1,0,0,2020-02-12,1,147.6328038031239,147.6328038031239,1.0,1.0,0.0,1.0,0.0,0.0,44.0,0.9,0.9122222222222223,41,8,New,both
1011,15109,Alice,43.0,Other,New York,Toys,177,2020-02-12,202.0944720537597,Cash,2.0,Bad,1306.906097181319,16,Yes,No,New,Online,15109_Alice,15109_177_Online,177_Alice,5.313671250361469,7.176182738294256,2.833213344056216,1,0,1,0,0,2020-03-06,2,695.3228247420203,347.66141237101016,2.5,1.0,0.0,1.0,0.0,0.0,27.5,3447.074169948873,2376.990133565096,18,48,Regular,both
1012,14146,Eve,64.0,Female,Chicago,Home Appliances,533,2020-02-12,435.6278035500769,Credit Card,4.0,Bad,,79,No,No,Regular,In-Store,14146_Eve,14146_533_In-store,533_Eve,6.079081124062756,,4.382026634673881,0,0,0,1,0,2020-03-19,3,1032.7494832379462,344.24982774598203,4.333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,64.0,4705.411334001185,3487.8028911995057,5,78,VIP,both
1013,17196,John,22.0,Female,New York,Clothing,676,2020-02-12,284.40195472217,Bank Transfer,2.0,,3641.779232519868,32,No,No,New,Online,17196_John,17196_676_Online,676_John,5.653898554080844,8.200502194711087,3.4965075614664802,0,0,1,0,0,2020-02-12,1,284.40195472217,284.40195472217,2.0,0.0,0.0,1.0,0.0,0.0,32.0,3641.779232519868,3641.779232519868,41,15,New,both
1014,13368,John,43.0,Female,Houston,Clothing,713,2020-02-12,230.6911374389062,Credit Card,5.0,Bad,1544.217670703164,52,Yes,No,Regular,Online,13368_John,13368_713_Online,713_John,5.445405180550996,7.342920066594692,3.970291913552122,1,0,1,0,0,2020-02-12,1,230.6911374389062,230.6911374389062,5.0,1.0,0.0,1.0,0.0,0.0,52.0,1544.217670703164,1544.217670703164,41,12,New,both
1015,13797,Charlie,37.0,Male,Chicago,Toys,968,2020-02-12,102.2179910231325,Cash,1.0,Excellent,,65,No,No,Regular,Online,13797_Charlie,13797_968_Online,968_Charlie,4.636843169472972,,4.189654742026425,0,0,1,0,0,2020-02-12,1,102.2179910231325,102.2179910231325,1.0,0.0,0.0,1.0,0.0,0.0,65.0,0.9,0.9122222222222223,41,6,New,both
1016,11792,Charlie,23.0,Other,Houston,Clothing,911,2020-02-12,476.8738856420949,Bank Transfer,3.0,Average,5647.591734362833,11,Yes,No,New,Online,11792_Charlie,11792_911_Online,911_Charlie,6.169346860111363,8.639161542517154,2.4849066497880004,1,0,1,0,0,2020-02-12,1,476.8738856420949,476.8738856420949,3.0,1.0,0.0,1.0,0.0,0.0,11.0,5647.591734362833,5647.591734362833,41,24,New,both
1017,15732,Bob,23.0,Male,Chicago,Toys,898,2020-02-12,399.3306242666357,Bank Transfer,1.0,Good,4121.604907407313,21,No,No,New,In-Store,15732_Bob,15732_898_In-store,898_Bob,5.992290766361423,8.324240501631454,3.091042453358316,0,0,0,1,0,2020-02-12,2,701.7904860510363,350.89524302551814,1.5,0.0,0.0,0.5,0.5,0.0,22.5,4121.604907407313,4285.489158418927,41,48,Regular,both
1018,13476,John Jane Doe,67.0,Male,Los Angeles,Home Appliances,782,2020-02-12,29.60643396221093,Bank Transfer,4.0,Bad,311.0477648592192,4,No,No,New,Online,13476_John Jane Doe,13476_782_Online,782_John Jane Doe,3.421210247059728,5.743156268589519,1.6094379124341003,0,0,1,0,0,2020-02-12,1,29.60643396221093,29.60643396221093,4.0,0.0,0.0,1.0,0.0,0.0,4.0,311.0477648592192,311.0477648592192,41,2,New,both
